# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2019-11-04 11:29:57 EST       (nadww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 05427965 SPRING HARBOR STORM SEWER AT MADISON, WI
# -----------------------------------------------------------------------------------
#
# Data provided for site 05427965
#            TS   parameter     statistic     Description
#        155018       00060     00003     Discharge, cubic feet per second (Mean)
#        225457       00940     00003     Chloride, water, filtered, milligrams per liter (Mean)
#        225458       70290     00003     Chloride, water, dissolved, short tons per day (Mean)
#        225461       91050     00003     Phosphorus, water, unfiltered, pounds of phosphorus per day (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	155018_00060_00003	155018_00060_00003_cd	225457_00940_00003	225457_00940_00003_cd	225458_70290_00003	225458_70290_00003_cd	225461_91050_00003	225461_91050_00003_cd
USGS	05427965	2017-04-12	0.20	A					0.05	P
USGS	05427965	2017-04-13	3.44	A					1.38	P
USGS	05427965	2017-04-14	2.93	A					3.14	P
USGS	05427965	2017-04-15	8.75	A					11.6	P
USGS	05427965	2017-04-16	9.02	A					9.22	P
USGS	05427965	2017-04-17	1.14	A					0.54	P
USGS	05427965	2017-04-18	0.42	A					0.14	P
USGS	05427965	2017-04-19	0.28	A					0.11	P
USGS	05427965	2017-04-20	10.0	A					24.1	P
USGS	05427965	2017-04-21	0.94	A					0.33	P
USGS	05427965	2017-04-22	0.53	A					0.14	P
USGS	05427965	2017-04-23	0.46	A					0.12	P
USGS	05427965	2017-04-24	0.32	A					0.08	P
USGS	05427965	2017-04-25	0.24	A					0.06	P
USGS	05427965	2017-04-26	3.31	A					4.06	P
USGS	05427965	2017-04-27	17.4	A					22.7	P
USGS	05427965	2017-04-28	2.61	A					2.03	P
USGS	05427965	2017-04-29	1.26	A					0.91	P
USGS	05427965	2017-04-30	5.62	A					5.90	P
USGS	05427965	2017-05-01	16.5	A					11.4	P
USGS	05427965	2017-05-02	3.70	A					2.28	P
USGS	05427965	2017-05-03	0.75	A					0.40	P
USGS	05427965	2017-05-04	0.38	A					0.20	P
USGS	05427965	2017-05-05	0.36	A					0.19	P
USGS	05427965	2017-05-06	1.32	A					0.67	P
USGS	05427965	2017-05-07	0.49	A					0.24	P
USGS	05427965	2017-05-08	0.33	A					0.16	P
USGS	05427965	2017-05-09	2.36	A					1.35	P
USGS	05427965	2017-05-10	0.83	A					0.41	P
USGS	05427965	2017-05-11	0.63	A					0.31	P
USGS	05427965	2017-05-12	1.26	A					0.70	P
USGS	05427965	2017-05-13	0.40	A					0.20	P
USGS	05427965	2017-05-14	0.32	A					0.16	P
USGS	05427965	2017-05-15	0.95	A					0.54	P
USGS	05427965	2017-05-16	1.08	A					0.57	P
USGS	05427965	2017-05-17	4.07	A					13.5	P
USGS	05427965	2017-05-18	4.31	A					3.94	P
USGS	05427965	2017-05-19	0.75	A					0.44	P
USGS	05427965	2017-05-20	10.5	A					11.2	P
USGS	05427965	2017-05-21	3.03	A					1.81	P
USGS	05427965	2017-05-22	0.99	A					0.52	P
USGS	05427965	2017-05-23	1.44	A					0.75	P
USGS	05427965	2017-05-24	1.03	A					0.52	P
USGS	05427965	2017-05-25	0.61	A					0.30	P
USGS	05427965	2017-05-26	2.23	A					1.30	P
USGS	05427965	2017-05-27	1.48	A					0.75	P
USGS	05427965	2017-05-28	6.02	A					7.83	P
USGS	05427965	2017-05-29	3.13	A					4.86	P
USGS	05427965	2017-05-30	1.93	A					1.14	P
USGS	05427965	2017-05-31	0.91	A					0.53	P
USGS	05427965	2017-06-01	0.38	A					0.22	P
USGS	05427965	2017-06-02	0.27	A					0.15	P
USGS	05427965	2017-06-03	0.27	A					0.15	P
USGS	05427965	2017-06-04	0.28	A					0.15	P
USGS	05427965	2017-06-05	0.36	A					0.19	P
USGS	05427965	2017-06-06	0.28	A					0.15	P
USGS	05427965	2017-06-07	0.33	A					0.17	P
USGS	05427965	2017-06-08	0.31	A					0.16	P
USGS	05427965	2017-06-09	0.21	A					0.11	P
USGS	05427965	2017-06-10	0.21	A					0.11	P
USGS	05427965	2017-06-11	0.21	A					0.10	P
USGS	05427965	2017-06-12	0.89	A					0.57	P
USGS	05427965	2017-06-13	9.32	A					42.7	P
USGS	05427965	2017-06-14	5.31	A					6.58	P
USGS	05427965	2017-06-15	1.76	A					1.12	P
USGS	05427965	2017-06-16	15.1	A					65.4	P
USGS	05427965	2017-06-17	32.3	A					49.2	P
USGS	05427965	2017-06-18	3.12	A					2.08	P
USGS	05427965	2017-06-19	1.43	A					0.80	P
USGS	05427965	2017-06-20	1.30	A					0.72	P
USGS	05427965	2017-06-21	0.68	A					0.37	P
USGS	05427965	2017-06-22	1.14	A					0.70	P
USGS	05427965	2017-06-23	23.8	A					29.0	P
USGS	05427965	2017-06-24	2.53	A					1.55	P
USGS	05427965	2017-06-25	1.22	A					0.70	P
USGS	05427965	2017-06-26	0.43	A					0.24	P
USGS	05427965	2017-06-27	0.28	A					0.15	P
USGS	05427965	2017-06-28	20.8	A					40.0	P
USGS	05427965	2017-06-29	13.0	A					10.9	P
USGS	05427965	2017-06-30	6.73	A					6.18	P
USGS	05427965	2017-07-01	0.82	A					0.64	P
USGS	05427965	2017-07-02	1.75	A					2.05	P
USGS	05427965	2017-07-03	0.71	A					0.49	P
USGS	05427965	2017-07-04	0.38	A					0.26	P
USGS	05427965	2017-07-05	0.88	A					0.71	P
USGS	05427965	2017-07-06	0.52	A					0.34	P
USGS	05427965	2017-07-07	0.33	A					0.22	P
USGS	05427965	2017-07-08	0.24	A					0.16	P
USGS	05427965	2017-07-09	0.68	A					1.37	P
USGS	05427965	2017-07-10	67.7	A					167	P
USGS	05427965	2017-07-11	8.82	A					10.2	P
USGS	05427965	2017-07-12	18.8	A					32.1	P
USGS	05427965	2017-07-13	2.75	A					3.28	P
USGS	05427965	2017-07-14	0.35	A					0.36	P
USGS	05427965	2017-07-15	1.04	A					1.68	P
USGS	05427965	2017-07-16	5.13	A					6.10	P
USGS	05427965	2017-07-17	0.44	A					0.38	P
USGS	05427965	2017-07-18	0.18	A					0.15	P
USGS	05427965	2017-07-19	20.7	A					50.5	P
USGS	05427965	2017-07-20	47.9	A					70.0	P
USGS	05427965	2017-07-21	41.5	A					81.8	P
USGS	05427965	2017-07-22	19.1	A					27.1	P
USGS	05427965	2017-07-23	1.90	A					2.03	P
USGS	05427965	2017-07-24	0.54	A					0.48	P
USGS	05427965	2017-07-25	0.26	A					0.22	P
USGS	05427965	2017-07-26	8.21	A					8.98	P
USGS	05427965	2017-07-27	4.44	A					3.26	P
USGS	05427965	2017-07-28	0.69	A					0.46	P
USGS	05427965	2017-07-29	0.31	A					0.20	P
USGS	05427965	2017-07-30	0.15	A					0.10	P
USGS	05427965	2017-07-31	0.07	A					0.05	P
USGS	05427965	2017-08-01	0.05	A					0.03	P
USGS	05427965	2017-08-02	0.05	A					0.03	P
USGS	05427965	2017-08-03	0.66	A					0.41	P
USGS	05427965	2017-08-04	0.40	A					0.25	P
USGS	05427965	2017-08-05	0.27	A					0.17	P
USGS	05427965	2017-08-06	0.21	A					0.13	P
USGS	05427965	2017-08-07	0.21	A					0.13	P
USGS	05427965	2017-08-08	0.33	A					0.19	P
USGS	05427965	2017-08-09	0.10	A					0.06	P
USGS	05427965	2017-08-10	0.05	A					0.03	P
USGS	05427965	2017-08-11	0.07	A					0.04	P
USGS	05427965	2017-08-12	0.05	A					0.03	P
USGS	05427965	2017-08-13	0.05	A					0.03	P
USGS	05427965	2017-08-14	0.17	A					0.09	P
USGS	05427965	2017-08-15	0.05	A					0.03	P
USGS	05427965	2017-08-16	19.5	A					59.5	P
USGS	05427965	2017-08-17	16.6	A					18.1	P
USGS	05427965	2017-08-18	1.27	A					0.82	P
USGS	05427965	2017-08-19	0.43	A					0.27	P
USGS	05427965	2017-08-20	0.20	A					0.12	P
USGS	05427965	2017-08-21	0.07	A					0.05	P
USGS	05427965	2017-08-22	0.04	A					0.02	P
USGS	05427965	2017-08-23	0.01	A					0.01	P
USGS	05427965	2017-08-24	0.01	A					0.00	P
USGS	05427965	2017-08-25	0.04	A					0.02	P
USGS	05427965	2017-08-26	0.05	A					0.03	P
USGS	05427965	2017-08-27	0.14	A					0.08	P
USGS	05427965	2017-08-28	0.52	A					0.29	P
USGS	05427965	2017-08-29	0.79	A					0.43	P
USGS	05427965	2017-08-30	2.75	A					6.48	P
USGS	05427965	2017-08-31	2.10	A					1.52	P
USGS	05427965	2017-09-01	0.40	A					0.26	P
USGS	05427965	2017-09-02	0.28	A					0.18	P
USGS	05427965	2017-09-03	0.21	A					0.14	P
USGS	05427965	2017-09-04	0.15	A					0.09	P
USGS	05427965	2017-09-05	0.21	A					0.13	P
USGS	05427965	2017-09-06	0.15	A					0.09	P
USGS	05427965	2017-09-07	0.20	A					0.12	P
USGS	05427965	2017-09-08	0.17	A					0.10	P
USGS	05427965	2017-09-09	0.05	A					0.03	P
USGS	05427965	2017-09-10	0.05	A					0.03	P
USGS	05427965	2017-09-11	0.16	A					0.10	P
USGS	05427965	2017-09-12	0.22	A					0.13	P
USGS	05427965	2017-09-13	0.16	A					0.09	P
USGS	05427965	2017-09-14	0.09	A					0.05	P
USGS	05427965	2017-09-15	0.08	A					0.05	P
USGS	05427965	2017-09-16	0.05	A					0.03	P
USGS	05427965	2017-09-17	0.06	A					0.03	P
USGS	05427965	2017-09-18	0.05	A					0.03	P
USGS	05427965	2017-09-19	0.06	A					0.03	P
USGS	05427965	2017-09-20	1.63	A					8.86	P
USGS	05427965	2017-09-21	0.92	A					0.70	P
USGS	05427965	2017-09-22	0.38	A					0.23	P
USGS	05427965	2017-09-23	0.18	A					0.10	P
USGS	05427965	2017-09-24	0.11	A					0.06	P
USGS	05427965	2017-09-25	0.15	A					0.08	P
USGS	05427965	2017-09-26	0.22	A					0.12	P
USGS	05427965	2017-09-27	0.23	A					0.13	P
USGS	05427965	2017-09-28	0.14	A					0.07	P
USGS	05427965	2017-09-29	0.19	A					0.10	P
USGS	05427965	2017-09-30	0.10	A					0.05	P
USGS	05427965	2017-10-01	0.10	A					0.05	P
USGS	05427965	2017-10-02	0.10	A					0.05	P
USGS	05427965	2017-10-03	0.39	A					0.62	P
USGS	05427965	2017-10-04	5.10	A					7.90	P
USGS	05427965	2017-10-05	1.92	A					2.31	P
USGS	05427965	2017-10-06	2.59	A					3.81	P
USGS	05427965	2017-10-07	6.11	A					14.9	P
USGS	05427965	2017-10-08	1.74	A					2.20	P
USGS	05427965	2017-10-09	0.56	A					0.37	P
USGS	05427965	2017-10-10	2.95	A					7.85	P
USGS	05427965	2017-10-11	8.62	A					19.2	P
USGS	05427965	2017-10-12	0.76	A					0.54	P
USGS	05427965	2017-10-13	2.62	A					4.97	P
USGS	05427965	2017-10-14	8.78	A					14.8	P
USGS	05427965	2017-10-15	2.73	A					2.83	P
USGS	05427965	2017-10-16	0.51	A					0.33	P
USGS	05427965	2017-10-17	0.30	A					0.18	P
USGS	05427965	2017-10-18	0.17	A					0.10	P
USGS	05427965	2017-10-19	0.10	A					0.06	P
USGS	05427965	2017-10-20	0.09	A					0.05	P
USGS	05427965	2017-10-21	0.09	A					0.05	P
USGS	05427965	2017-10-22	0.84	A					0.49	P
USGS	05427965	2017-10-23	2.42	A					2.67	P
USGS	05427965	2017-10-24	7.38	A					9.74	P
USGS	05427965	2017-10-25	0.79	A					0.44	P
USGS	05427965	2017-10-26	0.28	A					0.15	P
USGS	05427965	2017-10-27	0.15	A					0.08	P
USGS	05427965	2017-10-28	0.11	A					0.06	P
USGS	05427965	2017-10-29	0.07	A					0.04	P
USGS	05427965	2017-10-30	0.11	A					0.06	P
USGS	05427965	2017-10-31	0.08	A					0.04	P
USGS	05427965	2017-11-01	0.10	A					0.05	P
USGS	05427965	2017-11-02	0.07	A					0.04	P
USGS	05427965	2017-11-03	0.09	A					0.04	P
USGS	05427965	2017-11-04	2.09	A					1.46	P
USGS	05427965	2017-11-05	0.92	A					0.56	P
USGS	05427965	2017-11-06	0.39	A					0.23	P
USGS	05427965	2017-11-07	0.23	A					0.14	P
USGS	05427965	2017-11-08	0.16	A					0.10	P
USGS	05427965	2017-11-09	0.09	A					0.06	P
USGS	05427965	2017-11-10	0.06	A					0.04	P
USGS	05427965	2017-11-11	0.05	A					0.03	P
USGS	05427965	2017-11-12	0.05	A					0.03	P
USGS	05427965	2017-11-13	0.05	A					0.03	P
USGS	05427965	2017-11-14	0.05	A					0.03	P
USGS	05427965	2017-11-15	0.07	A					0.04	P
USGS	05427965	2017-11-16	0.05	A					0.03	P
USGS	05427965	2017-11-17	0.26	A					0.15	P
USGS	05427965	2017-11-18	0.88	A					0.51	P
USGS	05427965	2017-11-19	0.44	A					0.25	P
USGS	05427965	2017-11-20	0.31	A					0.18	P
USGS	05427965	2017-11-21	0.21	A					0.12	P
USGS	05427965	2017-11-22	0.14	A					0.08	P
USGS	05427965	2017-11-23	0.13	A					0.07	P
USGS	05427965	2017-11-24	0.13	A					0.07	P
USGS	05427965	2017-11-25	0.08	A					0.05	P
USGS	05427965	2017-11-26	0.07	A					0.04	P
USGS	05427965	2017-11-27	0.07	A					0.04	P
USGS	05427965	2017-11-28	0.07	A					0.04	P
USGS	05427965	2017-11-29	0.07	A					0.04	P
USGS	05427965	2017-11-30	0.07	A					0.04	P
USGS	05427965	2017-12-01	0.05	A					0.03	P
USGS	05427965	2017-12-02							0.01	P
USGS	05427965	2017-12-03							0.01	P
USGS	05427965	2017-12-04	1.99	A:e					1.40	P
USGS	05427965	2017-12-05	1.55	A:e					0.83	P
USGS	05427965	2017-12-06	0.16	A:e					0.09	P
USGS	05427965	2017-12-07	0.12	A:e					0.06	P
USGS	05427965	2017-12-08	0.09	A:e					0.05	P
USGS	05427965	2017-12-09	0.13	A:e					0.07	P
USGS	05427965	2017-12-10	0.09	A:e					0.05	P
USGS	05427965	2017-12-11	0.08	A:e					0.04	P
USGS	05427965	2017-12-12	0.23	A:e					0.12	P
USGS	05427965	2017-12-13	0.09	A:e					0.05	P
USGS	05427965	2017-12-14	0.07	A:e					0.04	P
USGS	05427965	2017-12-15	0.06	A:e					0.03	P
USGS	05427965	2017-12-16	0.05	A:e					0.03	P
USGS	05427965	2017-12-17	0.04	A:e					0.02	P
USGS	05427965	2017-12-18	0.04	A:e					0.02	P
USGS	05427965	2017-12-19	0.04	A:e					0.02	P
USGS	05427965	2017-12-20	0.03	A:e					0.02	P
USGS	05427965	2017-12-21	0.03	A:e					0.02	P
USGS	05427965	2017-12-22	0.03	A					0.02	P
USGS	05427965	2017-12-23	0.03	A					0.02	P
USGS	05427965	2017-12-24	0.03	A					0.01	P
USGS	05427965	2017-12-25	0.02	A					0.01	P
USGS	05427965	2017-12-26	0.02	A					0.01	P
USGS	05427965	2017-12-27	0.02	A					0.01	P
USGS	05427965	2017-12-28	0.02	A					0.01	P
USGS	05427965	2017-12-29	0.02	A					0.01	P
USGS	05427965	2017-12-30	0.02	A					0.01	P
USGS	05427965	2017-12-31	0.02	A					0.01	P
USGS	05427965	2018-01-01	0.01	A					0.01	P
USGS	05427965	2018-01-02	0.01	A					0.01	P
USGS	05427965	2018-01-03	0.01	A					0.01	P
USGS	05427965	2018-01-04	0.01	A					0.00	P
USGS	05427965	2018-01-05	0.01	A					0.00	P
USGS	05427965	2018-01-06	0.01	A					0.01	P
USGS	05427965	2018-01-07	0.01	A					0.00	P
USGS	05427965	2018-01-08	0.01	A					0.00	P
USGS	05427965	2018-01-09	0.00	A					0.00	P
USGS	05427965	2018-01-10	0.03	A					0.02	P
USGS	05427965	2018-01-11	0.91	A					0.67	P
USGS	05427965	2018-01-12	0.37	A					0.21	P
USGS	05427965	2018-01-13	0.10	A					0.06	P
USGS	05427965	2018-01-14	0.08	A					0.04	P
USGS	05427965	2018-01-15	0.05	A					0.03	P
USGS	05427965	2018-01-16	0.05	A					0.03	P
USGS	05427965	2018-01-17	0.05	A					0.03	P
USGS	05427965	2018-01-18	0.05	A					0.03	P
USGS	05427965	2018-01-19	0.06	A					0.03	P
USGS	05427965	2018-01-20	0.09	A					0.05	P
USGS	05427965	2018-01-21	0.53	A					0.41	P
USGS	05427965	2018-01-22	45.3	A					230	P
USGS	05427965	2018-01-23	5.64	A					20.0	P
USGS	05427965	2018-01-24	0.46	A					0.52	P
USGS	05427965	2018-01-25	0.21	A					0.12	P
USGS	05427965	2018-01-26	1.07	A					0.51	P
USGS	05427965	2018-01-27	0.60	A					0.28	P
USGS	05427965	2018-01-28	0.21	A					0.10	P
USGS	05427965	2018-01-29	0.10	A					0.05	P
USGS	05427965	2018-01-30	0.05	A					0.02	P
USGS	05427965	2018-01-31	0.05	A					0.02	P
USGS	05427965	2018-02-01	0.05	A					0.02	P
USGS	05427965	2018-02-02	0.05	A					0.02	P
USGS	05427965	2018-02-03	0.05	A					0.02	P
USGS	05427965	2018-02-04	0.05	A					0.03	P
USGS	05427965	2018-02-05	0.05	A					0.02	P
USGS	05427965	2018-02-06	0.05	A					0.03	P
USGS	05427965	2018-02-07	0.05	A					0.03	P
USGS	05427965	2018-02-08	0.05	A					0.03	P
USGS	05427965	2018-02-09	0.05	A					0.03	P
USGS	05427965	2018-02-10	0.06	A					0.03	P
USGS	05427965	2018-02-11	0.05	A					0.03	P
USGS	05427965	2018-02-12	0.05	A					0.03	P
USGS	05427965	2018-02-13	0.05	A					0.03	P
USGS	05427965	2018-02-14	0.37	A					0.20	P
USGS	05427965	2018-02-15	6.21	A					19.2	P
USGS	05427965	2018-02-16	2.06	A					4.27	P
USGS	05427965	2018-02-17	0.40	A					0.27	P
USGS	05427965	2018-02-18	0.22	A					0.12	P
USGS	05427965	2018-02-19	16.7	A					65.3	P
USGS	05427965	2018-02-20	49.3	A					147	P
USGS	05427965	2018-02-21	4.97	A					5.79	P
USGS	05427965	2018-02-22	0.49	A					0.31	P
USGS	05427965	2018-02-23	5.96	A					20.4	P
USGS	05427965	2018-02-24	14.8	A					55.3	P
USGS	05427965	2018-02-25	15.5	A					41.8	P
USGS	05427965	2018-02-26	2.42	A					5.01	P
USGS	05427965	2018-02-27	2.09	A					6.49	P
USGS	05427965	2018-02-28	0.92	A					0.82	P
USGS	05427965	2018-03-01	0.32	A					0.18	P
USGS	05427965	2018-03-02	0.25	A					0.13	P
USGS	05427965	2018-03-03	0.23	A					0.12	P
USGS	05427965	2018-03-04	0.11	A					0.06	P
USGS	05427965	2018-03-05	0.06	A					0.03	P
USGS	05427965	2018-03-06	0.12	A					0.07	P
USGS	05427965	2018-03-07	0.18	A					0.10	P
USGS	05427965	2018-03-08	0.16	A					0.09	P
USGS	05427965	2018-03-09	0.12	A					0.06	P
USGS	05427965	2018-03-10	0.13	A					0.07	P
USGS	05427965	2018-03-11	0.24	A					0.13	P
USGS	05427965	2018-03-12	0.33	A					0.18	P
USGS	05427965	2018-03-13	0.17	A					0.09	P
USGS	05427965	2018-03-14	0.12	A					0.06	P
USGS	05427965	2018-03-15	0.08	A					0.04	P
USGS	05427965	2018-03-16	0.05	A					0.03	P
USGS	05427965	2018-03-17	0.05	A					0.03	P
USGS	05427965	2018-03-18	0.05	A					0.03	P
USGS	05427965	2018-03-19	0.05	A					0.03	P
USGS	05427965	2018-03-20	0.05	A					0.03	P
USGS	05427965	2018-03-21	0.05	A					0.03	P
USGS	05427965	2018-03-22	0.05	A					0.03	P
USGS	05427965	2018-03-23	0.05	A					0.03	P
USGS	05427965	2018-03-24	0.05	A					0.03	P
USGS	05427965	2018-03-25	0.05	A					0.03	P
USGS	05427965	2018-03-26	0.08	A					0.04	P
USGS	05427965	2018-03-27	2.61	A					1.84	P
USGS	05427965	2018-03-28	0.45	A					0.24	P
USGS	05427965	2018-03-29	0.27	A					0.14	P
USGS	05427965	2018-03-30	0.17	A					0.09	P
USGS	05427965	2018-03-31	0.46	A					0.27	P
USGS	05427965	2018-04-01	0.06	A					0.03	P
USGS	05427965	2018-04-02	0.05	A					0.03	P
USGS	05427965	2018-04-03	0.59	A					0.32	P
USGS	05427965	2018-04-04	0.84	A					0.45	P
USGS	05427965	2018-04-05	0.43	A					0.23	P
USGS	05427965	2018-04-06	0.27	A					0.14	P
USGS	05427965	2018-04-07	0.22	A					0.12	P
USGS	05427965	2018-04-08	0.19	A					0.10	P
USGS	05427965	2018-04-09	0.19	A					0.10	P
USGS	05427965	2018-04-10	0.15	A					0.08	P
USGS	05427965	2018-04-11	0.17	A					0.09	P
USGS	05427965	2018-04-12	0.19	A					0.10	P
USGS	05427965	2018-04-13	1.02	A					0.62	P
USGS	05427965	2018-04-14	6.13	A					5.90	P
USGS	05427965	2018-04-15	1.38	A					0.78	P
USGS	05427965	2018-04-16	1.32	A					0.74	P
USGS	05427965	2018-04-17	1.58	A					0.94	P
USGS	05427965	2018-04-18	1.18	A					0.63	P
USGS	05427965	2018-04-19	4.95	A					3.92	P
USGS	05427965	2018-04-20	2.09	A					1.14	P
USGS	05427965	2018-04-21	0.75	A					0.40	P
USGS	05427965	2018-04-22	0.36	A					0.19	P
USGS	05427965	2018-04-23	0.27	A					0.14	P
USGS	05427965	2018-04-24	0.21	A					0.12	P
USGS	05427965	2018-04-25	0.18	A					0.10	P
USGS	05427965	2018-04-26	0.15	A					0.08	P
USGS	05427965	2018-04-27	0.15	A					0.08	P
USGS	05427965	2018-04-28	0.15	A					0.08	P
USGS	05427965	2018-04-29	0.15	A					0.08	P
USGS	05427965	2018-04-30	0.15	A					0.08	P
USGS	05427965	2018-05-01	0.72	A					2.62	P
USGS	05427965	2018-05-02	24.7	A					55.2	P
USGS	05427965	2018-05-03	26.9	A					60.6	P
USGS	05427965	2018-05-04	15.9	A					18.0	P
USGS	05427965	2018-05-05	1.51	A					1.03	P
USGS	05427965	2018-05-06	0.76	A					0.46	P
USGS	05427965	2018-05-07	0.47	A					0.26	P
USGS	05427965	2018-05-08	0.34	A					0.19	P
USGS	05427965	2018-05-09	6.60	A					12.8	P
USGS	05427965	2018-05-10	1.37	A					0.79	P
USGS	05427965	2018-05-11	18.9	A					19.5	P
USGS	05427965	2018-05-12	14.8	A					19.7	P
USGS	05427965	2018-05-13	18.3	A					14.3	P
USGS	05427965	2018-05-14	24.1	A					38.4	P
USGS	05427965	2018-05-15	1.86	A					1.09	P
USGS	05427965	2018-05-16	0.55	A					0.32	P
USGS	05427965	2018-05-17	0.35	A					0.20	P
USGS	05427965	2018-05-18	0.23	A					0.13	P
USGS	05427965	2018-05-19	5.15	A					21.5	P
USGS	05427965	2018-05-20	28.4	A					33.6	P
USGS	05427965	2018-05-21	8.62	A					6.42	P
USGS	05427965	2018-05-22	2.59	A					1.94	P
USGS	05427965	2018-05-23	0.69	A					0.42	P
USGS	05427965	2018-05-24	0.34	A					0.19	P
USGS	05427965	2018-05-25	0.21	A					0.11	P
USGS	05427965	2018-05-26	0.20	A					0.11	P
USGS	05427965	2018-05-27	0.14	A					0.07	P
USGS	05427965	2018-05-28	0.13	A					0.07	P
USGS	05427965	2018-05-29	0.13	A					0.07	P
USGS	05427965	2018-05-30	8.70	A					24.8	P
USGS	05427965	2018-05-31	1.42	A					1.25	P
USGS	05427965	2018-06-01	0.40	A					0.22	P
USGS	05427965	2018-06-02	0.41	A					0.23	P
USGS	05427965	2018-06-03	0.43	A					0.23	P
USGS	05427965	2018-06-04	0.31	A					0.17	P
USGS	05427965	2018-06-05	0.48	A					0.26	P
USGS	05427965	2018-06-06	3.27	A					8.84	P
USGS	05427965	2018-06-07	0.74	A					0.45	P
USGS	05427965	2018-06-08	1.49	A					0.88	P
USGS	05427965	2018-06-09	2.75	A					3.20	P
USGS	05427965	2018-06-10	37.7	A					53.1	P
USGS	05427965	2018-06-11	2.80	A					2.44	P
USGS	05427965	2018-06-12	0.60	A					0.39	P
USGS	05427965	2018-06-13	0.32	A					0.18	P
USGS	05427965	2018-06-14	0.28	A					0.15	P
USGS	05427965	2018-06-15	15.6	A					43.6	P
USGS	05427965	2018-06-16	52.2	A					67.5	P
USGS	05427965	2018-06-17	8.37	A					4.95	P
USGS	05427965	2018-06-18	14.2	A					26.2	P
USGS	05427965	2018-06-19	21.7	A					25.8	P
USGS	05427965	2018-06-20	2.64	A					1.84	P
USGS	05427965	2018-06-21	2.22	A					1.48	P
USGS	05427965	2018-06-22	1.66	A					1.07	P
USGS	05427965	2018-06-23	0.62	A					0.38	P
USGS	05427965	2018-06-24	0.37	A					0.22	P
USGS	05427965	2018-06-25	0.31	A					0.17	P
USGS	05427965	2018-06-26	26.6	A					52.1	P
USGS	05427965	2018-06-27	11.7	A					9.62	P
USGS	05427965	2018-06-28	1.35	A					0.92	P
USGS	05427965	2018-06-29	0.47	A					0.26	P
USGS	05427965	2018-06-30	0.51	A					0.27	P
USGS	05427965	2018-07-01	3.73	A					2.01	P
USGS	05427965	2018-07-02	1.01	A					0.55	P
USGS	05427965	2018-07-03	0.43	A					0.23	P
USGS	05427965	2018-07-04	0.33	A					0.18	P
USGS	05427965	2018-07-05	0.32	A					0.17	P
USGS	05427965	2018-07-06	0.29	A					0.15	P
USGS	05427965	2018-07-07	0.29	A					0.16	P
USGS	05427965	2018-07-08	0.29	A					0.15	P
USGS	05427965	2018-07-09	0.31	A					0.16	P
USGS	05427965	2018-07-10	0.31	A					0.16	P
USGS	05427965	2018-07-11	0.31	A					0.16	P
USGS	05427965	2018-07-12	0.32	A					0.17	P
USGS	05427965	2018-07-13	7.75	A					21.0	P
USGS	05427965	2018-07-14	7.12	A					8.90	P
USGS	05427965	2018-07-15	0.79	A					0.66	P
USGS	05427965	2018-07-16	0.39	A					0.26	P
USGS	05427965	2018-07-17	0.41	A					0.24	P
USGS	05427965	2018-07-18	0.47	A					0.26	P
USGS	05427965	2018-07-19	1.64	A					2.38	P
USGS	05427965	2018-07-20	25.1	A					28.6	P
USGS	05427965	2018-07-21	3.14	A					2.91	P
USGS	05427965	2018-07-22	1.12	A					0.88	P
USGS	05427965	2018-07-23	0.58	A					0.40	P
USGS	05427965	2018-07-24	0.36	A					0.21	P
USGS	05427965	2018-07-25	0.30	A					0.17	P
USGS	05427965	2018-07-26	0.27	A					0.15	P
USGS	05427965	2018-07-27	0.27	A					0.15	P
USGS	05427965	2018-07-28	0.28	A					0.16	P
USGS	05427965	2018-07-29	0.63	A					0.35	P
USGS	05427965	2018-07-30	0.33	A					0.18	P
USGS	05427965	2018-07-31	0.29	A					0.16	P
USGS	05427965	2018-08-01	0.45	A					0.26	P
USGS	05427965	2018-08-02	2.03	A					1.29	P
USGS	05427965	2018-08-03	0.97	A					0.53	P
USGS	05427965	2018-08-04	0.48	A					0.26	P
USGS	05427965	2018-08-05	0.48	A					0.34	P
USGS	05427965	2018-08-06	15.3	A					16.4	P
USGS	05427965	2018-08-07	1.55	A					1.06	P
USGS	05427965	2018-08-08	0.37	A					0.21	P
USGS	05427965	2018-08-09	4.56	A					8.82	P
USGS	05427965	2018-08-10	1.00	A					1.03	P
USGS	05427965	2018-08-11	0.46	A					0.30	P
USGS	05427965	2018-08-12	0.27	A					0.17	P
USGS	05427965	2018-08-13	0.20	A					0.12	P
USGS	05427965	2018-08-14	0.18	A					0.11	P
USGS	05427965	2018-08-15	0.16	A					0.09	P
